,TimeDiff,tweet_1st,tweet_2nd,Label
3202,185.15194444444444,8.436335,1.1882526,1
3203,185.1508333333333,5.9068384,2.9361339,1
3212,185.11888888888888,8.464395,4.0897593,1
3223,185.0994444444445,5.040002,2.384548,0
3228,185.08694444444444,8.546488,1.912802,1
3240,185.03861111111112,5.8310084,3.095397,1
3252,185.015,7.7031865,0.8667862,1
3254,185.00916666666663,6.364092,6.4172287,0
3262,184.9933333333333,7.634754,3.0075443,0
3268,184.9633333333333,6.434929,3.7887318,0
3275,184.93666666666667,7.633469,4.313872,1
3282,184.91722222222225,8.171106,4.5742226,1
3285,184.9063888888889,7.9825506,7.126464,1
3290,184.88861111111112,8.479067,2.3115835,1
3301,184.8538888888889,8.3194065,6.6783557,1
3303,184.85194444444448,8.047453,7.319638,0
3342,184.67944444444444,8.686218,6.8871665,1
3352,184.64583333333331,7.928742,6.6344647,1
3357,184.6263888888889,7.28844,1.5744462,1
3370,184.5636111111111,8.778503,3.3063323,1
3376,184.54,7.7178993,6.518709,1
3378,184.5283333333333,9.840353,1.331444,1
3388,184.5080555555556,5.925444,2.5696037,0
3392,184.5036111111111,6.146122,6.4592338,0
3401,184.48694444444445,8.809466,4.8634405,0
3423,184.43694444444444,8.556742,3.651019,1
3426,184.43194444444444,6.1679587,6.4428144,0
3443,184.39333333333332,6.667145,5.445794,1
3460,184.3475,8.147351,7.259007,1
3464,184.33805555555557,7.128878,2.0411308,0
3481,184.27444444444444,10.86672,3.421127,0
3498,184.2372222222222,5.3081326,6.78339,0
3540,184.09666666666664,8.075419,3.5655937,1
3549,184.0638888888889,5.9509826,1.8829576,1
3559,184.0186111111111,5.495963,2.9040728,0
3560,184.01611111111112,6.4335327,2.531485,1
3569,184.00277777777777,8.084628,6.926921,0
3586,183.97472222222223,8.70857,1.1159943,1
3589,183.96916666666667,8.718616,1.2638323,1
3593,183.96,10.14814,4.536503,1
3596,183.95555555555555,6.6455374,2.4090114,1
3600,183.9455555555556,6.6905894,6.400726,0
3651,183.77444444444444,6.5623875,3.575498,1
3664,183.74055555555557,7.0011277,7.086742,1
3667,183.73,7.5209956,1.1018108,1
3672,183.70916666666668,9.813205,4.5372524,1
3691,183.64111111111112,5.4518027,2.8800848,1
3693,183.625,5.514191,6.6586013,1
3697,183.61666666666667,6.9625664,3.484305,1
3705,183.58138888888888,7.0384007,1.8192312,0
3727,183.51166666666663,10.1495,4.486807,1
3730,183.50722222222225,7.2767596,0.5019347,1
3732,183.5011111111111,6.084118,4.263642,1
3760,183.41444444444448,6.9540286,1.958685,1
3784,183.3213888888889,8.214718,1.7970648,1
3785,183.31916666666663,9.040759,0.22147703,1
3795,183.2838888888889,8.295212,1.0415037,1
3803,183.2580555555556,8.873737,0.70206034,1
3812,183.2333333333333,7.6033196,5.044734,1
3895,182.94611111111112,5.0043063,4.4293084,0
3896,182.9452777777778,7.0632086,3.3073628,1
3903,182.91722222222225,8.4122095,4.173642,1
3904,182.91722222222225,8.381199,4.1790476,1
3905,182.91722222222225,9.242675,4.2557282,1
3915,182.88194444444449,6.6406493,3.672912,1
3923,182.83388888888888,8.405401,4.2216654,1
3937,182.79555555555555,7.413355,1.5849687,1
3956,182.7230555555556,7.8585773,3.3210583,1
3986,182.6025,7.550449,4.259785,1
3995,182.55138888888888,6.2849317,3.0999773,1
4002,182.5325,5.443845,3.6633127,0
4009,182.5,5.349711,6.829082,0
4022,182.45333333333332,8.97867,0.5195249,1
4032,182.41611111111112,7.736944,7.0057464,0
4034,182.4088888888889,6.662086,5.263652,1
4035,182.4075,9.472524,5.42382,0
4041,182.3761111111111,7.571529,3.0938768,1
4052,182.33416666666668,8.476609,1.0439442,1
4076,182.23166666666663,8.668536,1.5990038,0
4093,182.16611111111112,8.505698,4.3921204,1
4095,182.15583333333333,7.883589,3.0881138,1
4097,182.1530555555556,7.6894307,4.661391,1
