,TimeDiff,tweet_1st,tweet_2nd,Label
4126,182.03333333333333,6.5193615,3.0219493,1
4136,182.0038888888889,5.7846723,1.7272662,0
4137,182.0013888888889,5.517118,1.0018576,0
4138,182.0005555555556,9.274674,2.1589324,1
4152,181.94722222222225,7.6309247,2.276718,0
4160,181.93166666666667,8.769572,3.3719625,1
4168,181.9075,7.1354275,4.6886377,1
4171,181.90166666666667,8.998562,3.0496264,1
4174,181.8936111111111,9.497305,1.3012621,1
4177,181.86694444444444,8.469232,7.4930034,0
4194,181.80444444444444,9.525061,1.1852679,1
4247,181.5402777777778,8.960029,3.2475457,1
4250,181.51916666666668,7.26972,1.5977093,1
4251,181.515,8.503134,3.583144,0
4260,181.50333333333333,7.599387,0.4998542,0
4271,181.48472222222225,7.1928415,0.93720025,0
4297,181.36944444444444,8.8015,3.3364184,1
4321,181.23222222222225,8.104183,5.062666,1
4339,181.1538888888889,5.268255,6.7345495,1
4361,181.04805555555555,8.639733,6.332523,1
4368,181.03027777777777,8.940332,3.5253527,1
4413,180.835,7.2815866,4.2673807,0
4467,180.56527777777777,7.230681,6.8526044,0
4482,180.485,6.780948,1.5833405,0
4484,180.46444444444444,7.6808186,1.0847961,0
4486,180.44916666666663,10.108551,3.4941802,1
4497,180.3825,8.742059,3.338736,1
4518,180.24527777777777,6.4950066,3.1642466,1
4528,180.1808333333333,4.7967334,3.384479,0
4544,180.0522222222222,8.963255,3.3162284,1
4556,179.99277777777775,5.78103,1.8643146,0
4561,179.9597222222222,5.180747,0.7749402,1
4569,179.90166666666667,8.804312,4.1475577,1
4573,179.88194444444446,5.2284575,1.5504758,1
4613,179.5313888888889,8.8469095,3.2968013,1
4622,179.4763888888889,3.6373024,2.5671387,0
4641,179.33333333333334,9.383085,1.3429061,1
4649,179.275,8.741263,3.815428,0
4662,179.16,9.53587,1.0879529,1
4694,178.75666666666666,8.848799,3.45047,1
4700,178.7163888888889,7.945117,4.975272,1
4709,178.59972222222223,8.987255,3.3272083,1
4747,177.97611111111112,7.89196,3.2406423,1
4776,177.5575,6.902886,1.9727427,0
4803,177.00611111111112,7.3080125,4.0501823,1
4808,176.91055555555556,8.6741,3.3735785,1
4813,176.7488888888889,8.887924,3.5587583,0
4820,176.5013888888889,8.770199,3.7465754,1
4825,176.41027777777776,8.85622,3.5118732,1
4834,176.3175,8.982514,3.5542634,0
4837,176.26194444444445,8.326784,4.852998,1
4878,175.11333333333334,6.644744,5.4336405,1
4888,174.81944444444446,8.74778,3.3588347,1
4892,174.6975,9.040865,3.9562552,1
4916,174.40027777777777,6.6007214,6.333056,1
4927,174.23916666666668,8.515327,4.430457,0
4949,174.01555555555555,8.832508,3.4277086,1
4962,173.87916666666666,8.658211,3.3914714,1
4965,173.83416666666668,8.463694,3.566321,1
4967,173.82555555555555,8.62841,3.2953162,1
4984,173.68833333333333,7.1312504,4.7462945,0
4987,173.67,8.605265,3.2904751,1
5017,173.33277777777778,6.8758626,5.1627088,1
5040,173.04361111111112,8.104483,3.9576938,1
5043,172.9975,8.747775,3.370461,1
5049,172.9163888888889,8.718415,3.6308534,1
5053,172.86333333333334,8.255867,3.2661867,1
5110,172.33388888888888,8.538277,3.381094,1
5113,172.31,8.448357,3.801175,1
5144,172.16027777777776,6.483866,3.2475739,1
5155,172.12472222222223,7.0456476,0.5980244,0
5166,172.08333333333334,8.40949,3.794831,1
5174,172.03583333333333,8.2092705,3.5544534,1
5246,171.78333333333333,6.791871,9.710325,1
5337,171.42638888888888,10.295246,2.2549644,0
5343,171.4086111111111,8.518297,3.3482428,0
5466,170.95333333333335,6.7558227,5.336629,1
5517,170.7938888888889,6.1745152,0.40093774,0
5578,170.61416666666668,7.4529552,3.8888054,1
5590,170.555,8.842712,3.3197446,1
5601,170.5222222222222,8.293954,3.9474578,1
5619,170.4525,6.6642632,4.8681116,1
5631,170.36333333333334,8.597781,3.9165401,1
5639,170.30916666666667,5.8127704,3.387039,0
5682,169.84055555555557,6.759991,3.0000944,1
5684,169.8375,5.303438,4.1932597,1
5729,169.29222222222222,6.535712,2.0152106,1
5730,169.2888888888889,9.076504,4.0827312,1
5743,169.21138888888888,9.2915535,1.5750556,1
5749,169.18527777777777,6.556961,1.5356083,0
5799,168.64583333333334,6.8676586,0.79166037,1
5801,168.6122222222222,7.506393,0.7984027,0
5803,168.60916666666665,6.998281,4.203103,0
5817,168.49916666666667,8.848676,1.2115226,0
5841,168.22583333333333,9.1007395,2.7831478,0
5848,168.1836111111111,6.6734653,2.7502697,1
5867,168.0522222222222,7.198232,1.2481313,0
5893,167.70166666666665,6.620499,2.426661,1
5901,167.63555555555556,8.580868,5.8022065,1
5907,167.5388888888889,6.7915096,2.1848557,1
5933,167.26,8.998128,4.0018563,1
5936,167.2516666666667,7.597228,1.0896405,0
5943,167.19,9.445111,0.6616427,1
5970,167.0,6.8510046,0.7322446,1
